date,Surface Skin temperature,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
15/2/1986,282.475311,2.07E-05,879.979736,282.31604,0.027509678,3.49E-05,3.42E-06,1189.29578,3.83E-05
16/2/1986,284.842529,2.42E-05,880.914001,284.969269,0.017075192,5.03E-05,3.08E-09,1190.85559,5.03E-05
17/2/1986,288.943481,2.53E-05,881.704346,289.140442,0.013723596,2.61E-05,0,1191.27954,2.61E-05
18/2/1986,289.076599,2.12E-05,882.612732,288.987701,0.039344229,0.000119398,0,1194.55823,0.000119398
19/2/1986,287.381805,2.18E-05,884.740051,287.319519,0.023085747,2.67E-05,5.87E-08,1198.19861,2.67E-05
20/2/1986,289.689362,2.25E-05,886.463867,289.645905,0.038520139,5.34E-05,0,1199.34668,5.34E-05
21/2/1986,289.903595,1.95E-05,887.907349,289.852234,0.031675458,3.15E-05,6.08E-09,1200.60168,3.15E-05
22/2/1986,286.278564,2.06E-05,888.924561,286.084778,0.016386634,1.60E-05,5.66E-08,1200.50208,1.60E-05
23/2/1986,285.011261,1.94E-05,889.480164,284.743164,0.012212,4.48E-05,2.84E-08,1200.99377,4.48E-05
24/2/1986,284.362549,2.73E-05,890.078796,284.339233,0.011520016,2.32E-05,6.99E-07,1201.7428,2.39E-05
25/2/1986,282.901947,2.47E-05,890.247742,282.728333,0.010702916,2.45E-05,1.33E-06,1201.23914,2.58E-05
26/2/1986,282.237427,3.35E-05,890.233643,282.258179,0.005200797,2.02E-05,9.15E-07,1200.64343,2.11E-05
27/2/1986,287.068207,2.93E-05,889.996521,287.164459,0.020777533,4.78E-05,2.59E-09,1200.35229,4.78E-05
28/2/1986,283.188599,2.62E-05,890.131287,282.993408,0.009636831,1.30E-05,2.08E-07,1200.2179,1.32E-05
1/3/1986,278.795166,2.18E-05,889.93158,278.563477,0.005598051,7.29E-06,7.06E-07,1198.82544,8.00E-06
2/3/1986,279.328949,3.07E-05,889.399963,279.200104,0.005445159,8.62E-06,1.77E-07,1197.5343,8.80E-06
3/3/1986,285.352539,3.33E-05,888.495239,285.489563,0.010152131,1.42E-05,9.26E-08,1195.59753,1.43E-05
4/3/1986,284.936035,2.45E-05,887.652405,284.802765,0.016538652,4.06E-05,1.88E-07,1194.97583,4.07E-05
5/3/1986,282.706604,2.40E-05,887.283325,282.397583,0.005226529,1.65E-06,5.43E-09,1194.57385,1.65E-06
6/3/1986,284.797272,3.82E-05,886.708008,284.921661,0.00908242,5.04E-05,2.05E-08,1193.96179,5.04E-05
7/3/1986,283.691833,3.68E-05,886.040527,283.694122,0.001859982,1.32E-06,2.39E-13,1192.43787,1.32E-06
8/3/1986,281.787323,3.30E-05,884.896667,281.625031,0.002114948,4.54E-06,1.71E-07,1189.52454,4.72E-06
9/3/1986,286.069366,3.28E-05,883.5401,286.13324,0.014283815,1.30E-05,1.17E-06,1187.51733,1.41E-05
10/3/1986,290.366028,3.29E-05,882.403809,290.480957,0.025498366,8.75E-05,4.16E-11,1188.17053,8.75E-05
11/3/1986,291.648956,2.58E-05,882.159485,291.435944,0.034331493,5.44E-05,8.14E-11,1190.65759,5.44E-05
12/3/1986,290.651886,2.75E-05,882.473389,290.5578,0.027502541,5.65E-05,2.53E-08,1192.7019,5.66E-05
13/3/1986,292.475769,3.01E-05,883.524841,292.426147,0.035569534,0.000130893,0,1197.01184,0.000130893
14/3/1986,291.376556,2.57E-05,886.666626,291.289124,0.050273284,0.00020061,0,1206.74548,0.00020061
15/3/1986,289.236694,2.41E-05,891.521729,288.952179,0.033455137,5.18E-05,0,1213.95276,5.18E-05
16/3/1986,288.652344,2.53E-05,895.195496,288.388855,0.037126001,6.42E-05,2.41E-09,1216.20972,6.42E-05
17/3/1986,288.593903,3.37E-05,897.611572,288.324005,0.015170607,1.85E-05,2.39E-11,1217.00793,1.85E-05
18/3/1986,290.545685,4.17E-05,898.59668,290.656219,0.008750836,3.61E-05,0,1215.88818,3.61E-05
19/3/1986,291.375183,4.24E-05,898.697449,291.403564,0.013776921,4.76E-05,0,1215.10474,4.76E-05
20/3/1986,287.41861,2.89E-05,899.182922,287.293823,0.024643142,6.58E-05,1.46E-09,1216.03198,6.58E-05
21/3/1986,280.842896,2.71E-05,900.029907,280.51297,0.005994797,1.06E-05,7.24E-09,1216.52319,1.06E-05
22/3/1986,279.254822,3.16E-05,900.165039,278.906952,0.00365701,4.06E-06,1.41E-07,1214.76428,4.20E-06
23/3/1986,281.212646,4.34E-05,899.668213,281.145294,0.00133784,6.74E-07,6.28E-08,1212.052,7.37E-07
24/3/1986,286.282532,4.83E-05,898.528381,286.583496,0.002949062,7.80E-06,0,1208.58093,7.80E-06
25/3/1986,288.843109,4.86E-05,896.93158,289.136047,0.003832756,8.32E-06,0,1204.8573,8.32E-06
26/3/1986,289.565674,4.06E-05,895.095398,289.513672,0.009500507,1.29E-05,0,1201.57568,1.29E-05
27/3/1986,289.959808,3.95E-05,893.420532,289.98584,0.015708128,1.67E-05,0,1199.39441,1.67E-05
28/3/1986,289.167572,4.48E-05,891.681763,289.099182,0.007654033,1.69E-05,0,1197.06982,1.69E-05
29/3/1986,289.439484,4.68E-05,889.917725,289.504669,0.005225502,5.64E-06,2.25E-10,1194.03186,5.64E-06
30/3/1986,290.721375,4.63E-05,887.941406,290.747162,0.004868548,6.05E-06,0,1190.4541,6.05E-06
31/3/1986,291.247833,4.97E-05,885.80072,291.291412,0.013388571,1.08E-05,0,1186.97998,1.08E-05
1/4/1986,290.266907,4.90E-05,883.51593,290.478607,0.011249036,1.54E-05,0,1183.57275,1.54E-05
2/4/1986,290.068542,4.51E-05,881.210938,290.100708,0.003856292,2.93E-06,0,1180.21448,2.93E-06
3/4/1986,291.19162,5.15E-05,878.798523,291.382996,0.005323362,4.73E-06,1.23E-11,1176.50757,4.73E-06
4/4/1986,292.981842,5.23E-05,876.080139,293.221649,0.004728289,5.01E-06,0,1172.25146,5.01E-06
5/4/1986,291.746674,4.90E-05,873.238281,291.769348,0.003400962,1.30E-06,0,1168.11304,1.30E-06
6/4/1986,292.192749,4.21E-05,870.456604,292.127594,0.014141003,1.11E-05,0,1164.62427,1.11E-05
7/4/1986,290.793549,4.93E-05,867.83728,290.806549,0.004087457,3.87E-06,0,1161.36597,3.87E-06
8/4/1986,291.628296,4.75E-05,865.101379,291.68042,0.007520642,9.15E-06,0,1157.65051,9.15E-06
9/4/1986,290.080994,4.82E-05,862.29657,290.036957,0.001846504,2.25E-06,0,1153.86694,2.25E-06
10/4/1986,287.127594,5.09E-05,859.442261,287.046326,0.001670754,1.82E-06,0,1149.80591,1.82E-06
11/4/1986,289.69809,4.97E-05,856.617126,289.79892,0.006289964,1.37E-05,0,1146.12158,1.37E-05
12/4/1986,290.572693,4.75E-05,853.92572,290.662109,0.002857009,1.05E-06,0,1142.44849,1.05E-06
13/4/1986,290.1922,4.70E-05,851.237122,290.209534,0.005357556,4.88E-06,7.93E-13,1138.64355,4.88E-06
14/4/1986,291.862335,5.12E-05,848.486023,292.052673,0.003389974,1.41E-06,0,1134.82764,1.41E-06
15/4/1986,292.195404,5.25E-05,845.531616,292.291199,0.006165637,8.46E-06,0,1130.5658,8.46E-06
16/4/1986,288.682587,4.72E-05,842.503784,288.508026,0.005893105,6.24E-06,0,1126.57617,6.24E-06
17/4/1986,287.467712,4.16E-05,839.625427,287.228516,0.003700957,1.89E-06,0,1123.1272,1.89E-06
18/4/1986,290.068909,4.31E-05,836.963135,289.95871,0.013599227,1.86E-05,7.50E-14,1120.39514,1.86E-05
19/4/1986,291.310028,4.89E-05,834.516663,291.321136,0.008470911,1.23E-05,0,1117.76453,1.23E-05
20/4/1986,290.432892,4.71E-05,832.003662,290.46936,0.004369827,6.14E-06,0,1114.12097,6.14E-06
21/4/1986,291.207642,4.80E-05,829.491333,291.171051,0.011488646,3.24E-05,0,1111.42004,3.24E-05
22/4/1986,289.883759,4.45E-05,827.255249,289.697784,0.010376472,8.18E-06,0,1109.19141,8.18E-06
23/4/1986,286.294434,4.57E-05,825.00769,286.053955,0.00461145,7.65E-06,1.26E-10,1105.93335,7.65E-06
24/4/1986,287.887146,6.05E-05,822.684509,288.050873,0.002117905,1.21E-06,1.89E-11,1102.04541,1.21E-06
25/4/1986,292.011963,6.37E-05,820.105347,292.661926,0.00856776,1.31E-05,0,1097.21912,1.31E-05
26/4/1986,294.333374,5.85E-05,817.377319,294.692993,0.016083811,2.27E-05,0,1093.21545,2.27E-05
27/4/1986,295.498444,5.40E-05,814.713196,295.594604,0.01489096,1.26E-05,0,1089.76331,1.26E-05
28/4/1986,294.415283,5.54E-05,812.028015,294.537964,0.007996731,7.18E-06,0,1085.79333,7.18E-06
29/4/1986,294.599335,5.72E-05,809.262695,294.749298,0.007398119,7.14E-06,0,1081.53821,7.14E-06
30/4/1986,294.218079,5.79E-05,806.427612,294.319183,0.005533646,3.15E-06,0,1077.05957,3.15E-06
1/5/1986,294.489838,4.93E-05,803.478455,294.58963,0.003591078,1.05E-06,0,1072.47253,1.05E-06
2/5/1986,295.128021,4.95E-05,800.549927,295.16629,0.015203406,1.77E-05,0,1068.97656,1.77E-05
3/5/1986,291.658844,5.27E-05,797.722717,291.579346,0.006123153,1.35E-05,0,1065.60486,1.35E-05
4/5/1986,292.246857,4.91E-05,794.985657,292.232666,0.006734915,2.58E-06,0,1062.00745,2.58E-06
5/5/1986,294.14801,4.68E-05,792.253235,294.13031,0.013281068,1.85E-05,0,1058.63892,1.85E-05
6/5/1986,295.201965,4.77E-05,789.651978,295.15979,0.027907502,2.89E-05,0,1056.34314,2.89E-05
7/5/1986,295.189667,4.47E-05,787.305054,295.088745,0.013423015,8.79E-06,0,1053.87451,8.79E-06
8/5/1986,296.426453,3.86E-05,785.233093,296.199219,0.042632323,7.84E-05,0,1053.69312,7.84E-05
9/5/1986,295.153931,4.20E-05,783.929932,295.113708,0.015349032,1.47E-05,0,1053.75195,1.47E-05
10/5/1986,293.952667,4.10E-05,782.59436,293.747559,0.011858947,2.04E-05,0,1051.64941,2.04E-05
11/5/1986,294.727692,4.74E-05,781.097961,294.679352,0.012247006,6.60E-06,0,1048.99902,6.60E-06
12/5/1986,295.414368,4.47E-05,779.410706,295.312469,0.021980299,2.90E-05,0,1046.31421,2.90E-05
13/5/1986,295.090485,3.79E-05,777.826721,294.92099,0.033289243,5.66E-05,0,1045.94641,5.66E-05
14/5/1986,295.304474,3.99E-05,776.802612,295.072144,0.043790788,4.52E-05,0,1046.77869,4.52E-05
15/5/1986,295.311584,4.69E-05,776.148499,295.234741,0.02364536,4.01E-05,0,1046.4126,4.01E-05
16/5/1986,295.097656,4.75E-05,775.630981,295.007355,0.020089371,5.19E-05,0,1045.67566,5.19E-05
17/5/1986,296.250763,4.80E-05,775.093994,296.228607,0.015430932,1.15E-05,0,1043.95288,1.15E-05
18/5/1986,296.050781,4.63E-05,774.145325,295.95874,0.0204545,5.39E-05,0,1042.35437,5.39E-05
19/5/1986,295.747772,4.03E-05,773.312744,295.525513,0.038336027,5.53E-05,0,1042.729,5.53E-05
20/5/1986,295.784943,4.21E-05,772.679016,295.646332,0.020475324,3.15E-05,0,1042.65076,3.15E-05
21/5/1986,294.741028,3.51E-05,771.944153,294.349365,0.031018807,6.33E-05,0,1043.10889,6.33E-05
22/5/1986,294.79892,4.41E-05,771.432556,294.609314,0.029573018,4.19E-05,0,1044.04431,4.19E-05
23/5/1986,295.585327,5.06E-05,770.947632,295.630798,0.019196346,2.43E-05,0,1042.51135,2.43E-05
24/5/1986,297.345612,4.63E-05,770.183472,297.257904,0.024196075,2.85E-05,0,1040.24268,2.85E-05
25/5/1986,297.911499,4.95E-05,769.214905,297.839478,0.018921562,9.01E-06,0,1037.83472,9.01E-06
26/5/1986,296.971283,4.45E-05,768.098206,296.824463,0.020944659,4.30E-05,0,1035.69019,4.30E-05
27/5/1986,296.518524,4.65E-05,767.21991,296.402374,0.028020879,4.51E-05,0,1035.19031,4.51E-05
28/5/1986,297.491974,4.87E-05,766.3797,297.44165,0.031698797,4.69E-05,0,1034.68835,4.69E-05
29/5/1986,296.975861,4.63E-05,765.603394,296.741882,0.024791513,4.13E-05,0,1034.03052,4.13E-05
30/5/1986,297.672058,5.16E-05,764.855408,297.632263,0.03247245,3.38E-05,0,1033.00659,3.38E-05
31/5/1986,298.324005,5.22E-05,763.91449,298.289551,0.008015662,5.23E-06,0,1029.98938,5.23E-06
1/6/1986,299.12439,4.09E-05,762.600159,298.850128,0.022985049,1.96E-05,0,1026.89099,1.96E-05
2/6/1986,299.086182,3.86E-05,761.249573,298.784058,0.035265487,2.86E-05,0,1025.36987,2.86E-05
3/6/1986,298.68045,3.53E-05,760.006287,298.405273,0.037631478,3.20E-05,0,1024.4729,3.20E-05
4/6/1986,298.104462,3.48E-05,758.971558,297.799164,0.052516382,6.35E-05,0,1025.3147,6.35E-05
5/6/1986,298.881561,4.16E-05,758.382202,298.596619,0.030327356,1.96E-05,0,1025.32544,1.96E-05
6/6/1986,299.260925,4.09E-05,757.694214,298.928101,0.040104933,2.55E-05,0,1023.74347,2.55E-05
7/6/1986,299.421143,4.46E-05,756.875183,299.132935,0.03383356,4.48E-05,0,1022.79071,4.48E-05
8/6/1986,299.79541,4.74E-05,756.071716,299.6763,0.028915307,4.75E-05,0,1022.53174,4.75E-05
9/6/1986,300.156464,4.62E-05,755.258362,300.005798,0.020470738,1.90E-05,0,1021.1593,1.90E-05
10/6/1986,299.961761,4.27E-05,754.337891,299.631775,0.031753168,3.56E-05,0,1019.54315,3.56E-05
11/6/1986,299.568237,4.35E-05,753.380859,299.277496,0.020932475,2.28E-05,0,1018.10406,2.28E-05
12/6/1986,299.898315,4.57E-05,752.36792,299.699493,0.025396256,2.95E-05,0,1016.41211,2.95E-05
13/6/1986,300.053864,4.65E-05,751.320435,299.81366,0.016874889,1.88E-05,0,1014.32416,1.88E-05
14/6/1986,300.25531,4.15E-05,750.172058,299.911896,0.027518354,2.63E-05,0,1012.2337,2.63E-05
15/6/1986,300.082031,3.98E-05,749.085815,299.799652,0.048449587,7.03E-05,0,1012.67389,7.03E-05
16/6/1986,299.669128,4.46E-05,748.444458,299.426544,0.05087027,8.33E-05,0,1015.16632,8.33E-05
17/6/1986,299.901978,4.43E-05,748.228088,299.632416,0.031382993,3.38E-05,0,1015.96765,3.38E-05
18/6/1986,299.632355,4.96E-05,747.967041,299.530151,0.017076373,1.76E-05,0,1014.22284,1.76E-05
19/6/1986,299.548157,5.20E-05,747.384888,299.432556,0.016686127,2.76E-05,0,1011.49976,2.76E-05
20/6/1986,299.883698,4.88E-05,746.595154,299.74942,0.022700675,2.71E-05,0,1009.30347,2.71E-05
21/6/1986,300.046722,4.59E-05,745.722839,299.806427,0.028882969,4.65E-05,0,1008.12323,4.65E-05
22/6/1986,300.365143,4.46E-05,744.916687,300.127533,0.021375066,2.56E-05,0,1007.06451,2.56E-05
23/6/1986,300.501099,4.51E-05,744.061951,300.257904,0.024185265,3.00E-05,0,1005.40796,3.00E-05
24/6/1986,301.170258,4.14E-05,743.211426,300.813232,0.038351487,4.43E-05,0,1004.58148,4.43E-05
25/6/1986,300.639496,4.30E-05,742.525879,300.324768,0.028871162,4.47E-05,0,1004.58624,4.47E-05
26/6/1986,300.748169,4.80E-05,741.974854,300.526398,0.029459655,3.17E-05,0,1003.82733,3.17E-05
27/6/1986,300.893921,4.46E-05,741.368164,300.64563,0.027665149,4.41E-05,0,1002.75836,4.41E-05
28/6/1986,300.974701,4.36E-05,740.739441,300.742157,0.031398207,3.21E-05,0,1001.81866,3.21E-05
29/6/1986,300.468292,4.53E-05,740.074646,300.291107,0.021224545,3.37E-05,0,1000.65582,3.37E-05
30/6/1986,300.518097,4.18E-05,739.383911,300.105011,0.032812066,3.79E-05,0,999.960999,3.79E-05
1/7/1986,301.236877,4.87E-05,738.683228,301.112366,0.020969704,1.51E-05,0,998.145203,1.51E-05
2/7/1986,301.031311,4.32E-05,737.754211,300.778625,0.029647568,2.55E-05,0,995.735413,2.55E-05
3/7/1986,301.169189,4.55E-05,736.74292,300.814026,0.030163299,2.75E-05,0,994.098206,2.75E-05
4/7/1986,300.5289,4.53E-05,735.758362,300.21051,0.036506172,5.82E-05,0,993.515259,5.82E-05
5/7/1986,300.51178,4.38E-05,735.044006,300.28479,0.026466817,5.43E-05,0,994.117615,5.43E-05
6/7/1986,301.09671,4.53E-05,734.491455,300.726288,0.026731499,2.46E-05,0,993.517944,2.46E-05
7/7/1986,302.643158,4.81E-05,733.828186,302.399963,0.02152062,1.61E-05,0,991.147522,1.61E-05
8/7/1986,302.663483,4.45E-05,732.947449,302.252686,0.037546378,5.31E-05,0,989.734131,5.31E-05
9/7/1986,302.161621,4.46E-05,732.115845,301.855591,0.030508781,2.98E-05,0,989.373657,2.98E-05
10/7/1986,302.17218,4.71E-05,731.277527,301.909912,0.024267932,3.29E-05,0,987.842163,3.29E-05
11/7/1986,301.648682,4.35E-05,730.413574,301.31488,0.020139124,3.60E-05,0,986.677307,3.60E-05
12/7/1986,301.325439,4.70E-05,729.579346,300.987671,0.016335975,2.45E-05,0,985.353882,2.45E-05
13/7/1986,301.908539,4.45E-05,728.685242,301.662598,0.017588226,2.24E-05,0,983.172913,2.24E-05
14/7/1986,301.872559,4.94E-05,727.67804,301.591309,0.011931833,1.43E-05,0,980.771301,1.43E-05
15/7/1986,301.755188,4.16E-05,726.58252,301.486969,0.038438648,8.99E-05,0,980.75708,8.99E-05
16/7/1986,301.646545,4.42E-05,725.871826,301.306793,0.028327772,2.71E-05,0,981.888489,2.71E-05
17/7/1986,301.837463,4.43E-05,725.165466,301.593353,0.027907196,2.56E-05,0,980.176086,2.56E-05
18/7/1986,302.111237,4.40E-05,724.372803,301.707245,0.030482963,4.47E-05,0,979.185059,4.47E-05
19/7/1986,302.991608,4.22E-05,723.679443,302.671844,0.028457271,3.13E-05,0,978.371704,3.13E-05
20/7/1986,302.222321,4.09E-05,723.010498,301.823761,0.026149731,2.60E-05,0,977.118042,2.60E-05
21/7/1986,302.444427,3.91E-05,722.332886,302.126007,0.035304029,5.92E-05,0,977.021118,5.92E-05
22/7/1986,301.965759,3.87E-05,721.858276,301.553986,0.039037582,5.34E-05,0,978.167603,5.34E-05
23/7/1986,302.219147,4.32E-05,721.55127,301.894165,0.034418423,3.55E-05,0,978.284851,3.55E-05
24/7/1986,301.98175,3.81E-05,721.304504,301.544952,0.039977875,6.67E-05,0,978.723206,6.67E-05
25/7/1986,301.822296,4.21E-05,721.347595,301.524658,0.03981043,5.19E-05,0,980.163452,5.19E-05
26/7/1986,301.136444,4.01E-05,721.443787,300.757263,0.030544903,2.99E-05,0,979.878845,2.99E-05
27/7/1986,301.626434,3.72E-05,721.367676,301.225922,0.028076153,3.81E-05,0,979.11615,3.81E-05
28/7/1986,301.973969,4.20E-05,721.239014,301.586212,0.021823438,1.34E-05,0,977.92218,1.34E-05
29/7/1986,302.347809,3.75E-05,720.990051,302.076782,0.041518446,8.71E-05,0,978.540039,8.71E-05
30/7/1986,302.4776,4.61E-05,721.096558,302.249695,0.021895025,2.52E-05,0,979.416992,2.52E-05
31/7/1986,301.274963,4.31E-05,721.051086,300.884949,0.019929804,3.19E-05,0,977.917969,3.19E-05
1/8/1986,300.871979,4.15E-05,720.829407,300.554871,0.031786818,6.83E-05,0,978.098999,6.83E-05
2/8/1986,301.122253,4.12E-05,720.803223,300.801422,0.029261928,3.74E-05,0,978.848938,3.74E-05
3/8/1986,300.47348,4.05E-05,720.842896,300.127228,0.036319606,5.83E-05,0,979.140015,5.83E-05
4/8/1986,300.136475,3.91E-05,721.05658,299.669067,0.040198285,9.37E-05,0,981.740173,9.37E-05
5/8/1986,299.288208,4.73E-05,721.707764,299.085449,0.031086426,5.21E-05,0,983.849182,5.21E-05
6/8/1986,299.991272,4.21E-05,722.366394,299.716156,0.027881783,4.99E-05,0,984.039551,4.99E-05
7/8/1986,299.955505,4.50E-05,722.946594,299.687958,0.025630305,4.10E-05,0,983.864258,4.10E-05
8/8/1986,300.061157,4.50E-05,723.264038,299.909241,0.020868415,3.15E-05,0,982.912903,3.15E-05
9/8/1986,300.087799,4.15E-05,723.35791,299.876373,0.037567381,6.52E-05,0,982.922974,6.52E-05
10/8/1986,299.609894,4.35E-05,723.528259,299.459106,0.026376551,5.32E-05,0,984.005676,5.32E-05
11/8/1986,300.214935,3.90E-05,723.953186,299.996368,0.044466022,0.000118842,0,987.286316,0.000118842
12/8/1986,299.767975,3.67E-05,725.207153,299.504303,0.047541563,0.000110332,0,993.042847,0.000110332
13/8/1986,299.85025,3.89E-05,727.165894,299.58783,0.038366608,6.15E-05,0,996.568665,6.15E-05
14/8/1986,299.913177,4.06E-05,729.056946,299.571899,0.038568396,6.17E-05,0,998.026062,6.17E-05
15/8/1986,300.177521,3.69E-05,730.736145,299.783844,0.052987654,0.000107115,0,1001.50305,0.000107115
16/8/1986,299.511383,4.09E-05,732.538269,299.299225,0.023612112,2.48E-05,0,1003.44031,2.48E-05
17/8/1986,300.028534,3.55E-05,733.9375,299.740601,0.043260861,8.11E-05,0,1004.22797,8.11E-05
18/8/1986,300.173737,3.66E-05,735.671997,299.91272,0.044009265,0.000112042,0,1008.78918,0.000112042
19/8/1986,299.434723,3.55E-05,738.217285,299.141296,0.052065752,0.000143626,0,1015.56946,0.000143626
20/8/1986,299.131897,4.32E-05,741.439697,299.041229,0.026493805,4.73E-05,0,1019.71362,4.73E-05
21/8/1986,299.046478,3.97E-05,744.069031,298.864563,0.032207135,5.86E-05,0,1020.26276,5.86E-05
22/8/1986,299.741028,3.87E-05,746.079529,299.437561,0.036569398,3.46E-05,0,1020.53271,3.46E-05
23/8/1986,299.882446,4.35E-05,747.526428,299.663971,0.036645658,5.57E-05,0,1020.73187,5.57E-05
24/8/1986,300.105652,4.49E-05,748.589539,300.048798,0.031447422,4.27E-05,0,1020.84601,4.27E-05
25/8/1986,298.85556,4.27E-05,749.416199,298.68988,0.029055191,6.64E-05,0,1021.2309,6.64E-05
26/8/1986,299.044647,4.41E-05,750.230896,298.986969,0.029733697,4.94E-05,0,1022.19897,4.94E-05
27/8/1986,299.360199,3.92E-05,750.923828,299.214569,0.042697977,7.16E-05,0,1023.18536,7.16E-05
28/8/1986,298.550537,3.59E-05,751.732483,298.339386,0.033437997,5.32E-05,0,1024.8866,5.32E-05
29/8/1986,296.21817,2.98E-05,752.6828,295.921326,0.037874136,6.09E-05,0,1026.43823,6.09E-05
30/8/1986,296.68573,3.37E-05,753.682251,296.46463,0.049382944,3.18E-05,0,1027.34106,3.18E-05
31/8/1986,298.094849,3.98E-05,754.386963,298.020752,0.024910545,3.09E-05,0,1026.81384,3.09E-05
1/9/1986,299.361572,3.90E-05,754.799866,299.336914,0.026490632,2.33E-05,0,1025.47058,2.33E-05
2/9/1986,299.146454,3.15E-05,754.940002,298.816833,0.030807054,3.50E-05,0,1024.7439,3.50E-05
3/9/1986,299.350372,3.21E-05,755.074951,298.989899,0.048071329,5.85E-05,0,1025.86829,5.85E-05
4/9/1986,299.721832,3.52E-05,755.458801,299.413177,0.046458881,4.80E-05,0,1027.20642,4.80E-05
5/9/1986,299.411255,3.58E-05,755.903992,299.173035,0.037725594,4.19E-05,0,1027.68127,4.19E-05
6/9/1986,299.524139,3.19E-05,756.317139,299.199066,0.045719698,5.28E-05,0,1028.46423,5.28E-05
7/9/1986,299.058807,3.53E-05,756.782593,298.734222,0.03962424,3.20E-05,0,1029.01013,3.20E-05
8/9/1986,297.97995,3.45E-05,757.141968,297.777069,0.036530059,4.30E-05,0,1029.00488,4.30E-05
9/9/1986,298.187439,3.81E-05,757.446167,298.189911,0.032529905,3.70E-05,0,1029.06323,3.70E-05
10/9/1986,298.118317,3.71E-05,757.626343,297.976654,0.019964283,1.99E-05,0,1028.052,1.99E-05
11/9/1986,297.995697,3.66E-05,757.56189,297.816101,0.027642364,1.88E-05,0,1026.57568,1.88E-05
12/9/1986,298.583221,3.97E-05,757.238037,298.505249,0.022309277,2.59E-05,0,1024.97278,2.59E-05
13/9/1986,298.422516,3.40E-05,756.75769,298.147919,0.035721429,4.00E-05,0,1024.32288,4.00E-05
14/9/1986,297.446716,3.60E-05,756.284729,297.248779,0.015604738,1.14E-05,0,1023.49902,1.14E-05
15/9/1986,298.047272,4.27E-05,755.648682,298.044769,0.017078307,1.54E-05,0,1021.21765,1.54E-05
16/9/1986,298.142639,3.65E-05,754.842407,297.95871,0.032738775,3.48E-05,0,1019.67224,3.48E-05
17/9/1986,297.610748,3.43E-05,754.100464,297.473999,0.037881933,4.00E-05,0,1019.66681,4.00E-05
18/9/1986,296.872589,3.45E-05,753.514893,296.700439,0.022914019,2.56E-05,0,1019.22198,2.56E-05
19/9/1986,298.401917,3.40E-05,752.940735,298.305237,0.0338577,3.39E-05,0,1018.67328,3.39E-05
20/9/1986,297.75946,3.71E-05,752.42627,297.62558,0.025821989,3.00E-05,0,1018.31006,3.00E-05
21/9/1986,298.388031,3.56E-05,751.906189,298.204712,0.031481504,2.48E-05,0,1017.27045,2.48E-05
22/9/1986,297.563232,3.19E-05,751.343018,297.344818,0.033113126,2.44E-05,0,1016.30603,2.44E-05
23/9/1986,297.912048,3.39E-05,750.768677,297.764618,0.040709496,3.52E-05,0,1015.94629,3.52E-05
24/9/1986,296.640869,3.68E-05,750.244629,296.532837,0.01963719,1.16E-05,0,1014.82227,1.16E-05
25/9/1986,297.923737,3.68E-05,749.583313,297.846954,0.03478311,2.91E-05,0,1013.27655,2.91E-05
26/9/1986,296.377106,3.61E-05,748.889099,296.283478,0.020713592,1.43E-05,0,1011.81018,1.43E-05
27/9/1986,297.107758,3.39E-05,748.090698,297.041351,0.022084592,1.64E-05,0,1010.02319,1.64E-05
28/9/1986,297.021545,3.33E-05,747.246643,296.96814,0.026182147,2.90E-05,0,1008.96533,2.90E-05
29/9/1986,297.99115,3.07E-05,746.476196,297.937225,0.041101839,3.38E-05,0,1008.62689,3.38E-05
30/9/1986,297.610748,3.38E-05,745.826599,297.501129,0.031818647,3.70E-05,0,1008.70276,3.70E-05
1/10/1986,297.691681,3.61E-05,745.452515,297.585571,0.052220583,0.000116854,0,1011.91541,0.000116854
2/10/1986,295.418823,3.82E-05,745.920898,295.31604,0.022101766,4.80E-05,0,1015.08777,4.80E-05
3/10/1986,295.738068,4.14E-05,746.489075,295.738007,0.011094476,1.64E-05,0,1014.24017,1.64E-05
4/10/1986,297.071533,3.66E-05,746.637573,297.060822,0.016829431,1.18E-05,0,1011.97974,1.18E-05
5/10/1986,296.094513,3.62E-05,746.379456,296.065735,0.017356932,1.50E-05,0,1009.81299,1.50E-05
6/10/1986,294.647705,3.26E-05,745.91803,294.523315,0.015499964,3.56E-05,0,1008.72504,3.56E-05
7/10/1986,294.129913,3.00E-05,745.570435,293.952515,0.014040526,9.85E-06,0,1007.84412,9.85E-06
8/10/1986,293.966278,3.40E-05,745.291992,293.878204,0.030732751,0.000134084,0,1010.62933,0.000134084
9/10/1986,295.584625,3.26E-05,746.082764,295.616241,0.05544702,0.000125825,0,1017.69104,0.000125825
10/10/1986,293.916901,3.24E-05,747.812683,293.864105,0.035395823,5.34E-05,0,1021.87366,5.34E-05
11/10/1986,293.216675,3.46E-05,749.512146,293.16098,0.017182928,2.18E-05,0,1021.94849,2.18E-05
12/10/1986,293.55545,3.83E-05,750.564575,293.610748,0.013983605,2.88E-05,0,1020.85443,2.88E-05
13/10/1986,293.866364,3.30E-05,751.187256,293.885284,0.020473063,5.61E-05,0,1021.07745,5.61E-05
14/10/1986,292.470673,3.29E-05,751.836975,292.473816,0.009493021,7.78E-06,0,1020.65295,7.78E-06
