date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage
26/2/1994,2.84E-05,933.230103,277.150665,9.73E-08,4.82E-11,9.72E-10,1292.25842
27/2/1994,1.93E-05,933.224487,270.259155,1.44E-07,7.40E-08,7.85E-08,1290.14258
28/2/1994,1.70E-05,932.970093,274.545319,7.15E-07,1.18E-05,1.67E-06,1289.08118
1/3/1994,1.67E-05,932.861755,281.102753,3.13E-06,5.79E-05,6.08E-06,1289.84192
2/3/1994,6.14E-06,936.821716,285.011566,6.50E-07,0.000734453,0,1315.55835
3/3/1994,2.49E-05,949.914368,280.023071,2.73E-06,1.21E-05,2.49E-06,1337.93445
4/3/1994,3.94E-05,957.629456,281.788879,1.48E-07,1.38E-08,1.19E-09,1335.82092
5/3/1994,3.30E-05,960.283813,283.768372,8.70E-07,9.75E-06,4.57E-07,1332.64233
6/3/1994,2.93E-05,961.309875,285.574371,1.47E-06,1.97E-05,3.17E-08,1331.03638
7/3/1994,3.17E-05,961.374573,285.881165,2.96E-06,2.17E-05,1.35E-07,1329.59619
8/3/1994,2.62E-05,961.031616,286.381744,1.47E-06,1.71E-05,4.08E-09,1328.25952
9/3/1994,2.30E-05,960.713867,283.422729,4.05E-06,3.54E-05,4.11E-06,1328.01465
10/3/1994,2.83E-05,961.161072,285.531036,3.76E-06,0.000132415,3.37E-08,1331.84412
11/3/1994,2.81E-05,962.955811,280.447021,1.49E-06,1.86E-05,2.15E-08,1334.47021
12/3/1994,2.90E-05,963.745667,281.034637,1.63E-06,1.28E-05,2.63E-07,1333.04639
13/3/1994,3.00E-05,963.590454,281.184845,1.59E-06,5.65E-06,1.88E-07,1331.10791
14/3/1994,2.66E-05,963.204163,283.087524,3.78E-06,7.43E-05,1.01E-08,1331.30811
15/3/1994,3.55E-05,963.50415,284.370056,1.05E-06,1.65E-06,1.85E-09,1331.65137
16/3/1994,3.97E-05,962.661316,282.102051,1.99E-06,3.76E-05,8.17E-08,1328.97839
17/3/1994,3.25E-05,961.894104,279.536163,1.96E-06,4.54E-05,2.55E-07,1328.23743
18/3/1994,4.69E-05,961.164856,283.052734,6.97E-07,1.27E-06,1.31E-07,1326.33118
19/3/1994,3.88E-05,959.41803,283.799927,2.50E-07,1.69E-06,2.66E-11,1322.34619
20/3/1994,4.02E-05,958.024414,284.203583,1.51E-06,2.68E-05,0,1319.97168
21/3/1994,3.31E-05,956.875732,285.078461,4.09E-06,7.25E-05,2.09E-08,1319.50208
22/3/1994,3.29E-05,956.293518,284.668671,2.47E-06,2.16E-05,2.22E-08,1319.32605
23/3/1994,4.03E-05,955.823669,284.211945,2.02E-06,9.02E-05,1.45E-06,1320.44812
24/3/1994,3.60E-05,956.107605,289.615082,3.63E-06,8.16E-05,1.28E-07,1322.01001
25/3/1994,3.33E-05,957.187256,287.852875,4.83E-06,0.000150751,0,1326.47559
26/3/1994,2.68E-05,959.591492,283.81488,2.74E-06,0.000134698,1.16E-06,1332.39807
27/3/1994,2.94E-05,962.173035,287.457336,2.00E-06,3.07E-05,0,1334.72937
28/3/1994,3.05E-05,963.021545,290.240082,3.38E-06,4.34E-05,0,1334.17358
29/3/1994,3.41E-05,963.837952,284.098755,4.67E-06,0.000106206,1.30E-07,1337.46667
30/3/1994,3.68E-05,965.29187,281.467346,2.41E-07,2.25E-08,4.92E-10,1338.21558
31/3/1994,3.23E-05,965.675476,284.390839,2.94E-06,5.33E-05,5.70E-07,1336.93994
1/4/1994,2.78E-05,966.187744,283.511169,2.42E-06,2.92E-05,7.98E-07,1337.33154
2/4/1994,4.71E-05,966.17395,284.533295,1.09E-06,1.64E-05,5.94E-08,1335.61108
3/4/1994,4.75E-05,965.052002,287.725952,1.93E-06,2.13E-05,0,1332.37939
4/4/1994,3.85E-05,963.510376,284.776855,1.74E-06,1.12E-05,2.85E-11,1329.27051
5/4/1994,3.97E-05,962.173889,287.675995,8.88E-07,3.03E-06,0,1326.79553
6/4/1994,3.83E-05,960.489624,288.701141,6.86E-07,1.68E-06,0,1323.2915
7/4/1994,3.79E-05,958.693665,288.255066,1.80E-06,5.00E-06,0,1320.20679
8/4/1994,3.90E-05,956.799927,284.014282,6.69E-07,1.94E-06,1.11E-10,1317.1438
9/4/1994,3.76E-05,955.017578,285.832428,4.64E-07,2.47E-06,4.33E-09,1314.047
10/4/1994,4.73E-05,953.10553,290.465851,1.85E-06,2.45E-05,0,1311.2207
11/4/1994,4.04E-05,951.176147,288.711945,2.97E-06,2.37E-05,3.66E-08,1308.73755
12/4/1994,3.59E-05,949.766785,290.341248,3.22E-06,3.12E-05,0,1307.42993
13/4/1994,3.62E-05,948.848083,290.309143,6.14E-06,0.000141478,0,1309.61572
14/4/1994,4.74E-05,949.20636,289.727234,3.32E-06,2.27E-05,5.38E-08,1311.52271
15/4/1994,4.79E-05,948.845032,291.060486,2.85E-06,3.21E-05,0,1309.07153
16/4/1994,4.04E-05,947.880554,290.273132,3.22E-06,3.26E-05,8.58E-09,1307.39172
17/4/1994,6.78E-05,946.63147,288.309692,9.72E-08,1.67E-08,0,1304.24622
18/4/1994,6.10E-05,944.453247,289.33548,1.70E-07,3.99E-07,0,1298.49976
19/4/1994,6.89E-05,941.949463,292.399414,5.11E-08,1.29E-07,0,1293.06934
20/4/1994,5.89E-05,938.791748,293.126373,1.67E-07,5.01E-07,0,1287.18445
21/4/1994,4.91E-05,936.047546,291.186401,1.04E-06,1.01E-05,0,1282.95007
22/4/1994,4.20E-05,933.438477,289.292603,2.37E-06,1.38E-05,0,1279.63806
23/4/1994,5.17E-05,930.874329,285.939362,3.50E-07,4.02E-07,0,1276.38464
24/4/1994,5.96E-05,928.243042,289.953125,4.99E-07,3.27E-06,0,1271.91833
25/4/1994,6.09E-05,925.367615,292.593872,7.26E-08,5.20E-07,0,1266.7821
26/4/1994,5.75E-05,922.351746,294.59491,2.33E-06,1.52E-05,0,1262.05066
27/4/1994,4.83E-05,919.663757,293.986694,4.24E-06,4.64E-05,0,1259.46069
28/4/1994,5.49E-05,917.87262,295.92688,3.26E-06,7.09E-05,0,1259.04773
29/4/1994,4.44E-05,916.556946,292.921844,1.96E-06,4.14E-05,0,1258.09485
30/4/1994,4.44E-05,915.143738,293.067017,2.24E-06,1.93E-05,0,1256.3905
1/5/1994,4.37E-05,913.369812,288.711975,3.39E-06,5.71E-05,0,1255.14185
2/5/1994,3.85E-05,912.017151,286.71759,1.74E-06,7.94E-06,0,1254.24951
3/5/1994,4.26E-05,910.622131,287.609222,2.52E-06,3.06E-05,1.51E-08,1252.11145
4/5/1994,3.63E-05,909.916992,288.996826,7.22E-06,0.000225857,0,1257.74097
5/5/1994,3.65E-05,911.859314,287.540497,3.69E-06,1.65E-05,0,1263.64771
6/5/1994,4.50E-05,912.840942,289.622131,7.41E-07,1.96E-06,0,1261.12988
7/5/1994,5.09E-05,912.295715,290.578766,2.38E-06,7.06E-06,0,1257.31653
8/5/1994,4.82E-05,910.917969,287.507996,2.85E-06,1.93E-05,0,1253.69092
9/5/1994,4.69E-05,909.590576,289.253784,1.99E-06,2.07E-05,0,1251.29382
10/5/1994,5.17E-05,908.158508,290.523193,1.36E-06,4.44E-06,0,1247.98572
11/5/1994,6.02E-05,906.293579,291.346954,7.89E-07,4.52E-06,0,1243.65356
12/5/1994,6.39E-05,903.933044,293.880341,9.53E-07,2.12E-06,0,1238.60071
13/5/1994,5.89E-05,901.208069,291.144409,3.74E-06,2.65E-05,0,1233.9386
14/5/1994,7.00E-05,898.659424,290.751099,3.11E-07,7.06E-07,0,1229.89905
15/5/1994,5.77E-05,895.756653,293.162994,1.83E-06,8.85E-06,0,1224.36646
16/5/1994,6.20E-05,892.827637,293.075653,4.36E-06,1.29E-05,0,1220.20703
17/5/1994,5.78E-05,889.747314,289.584351,6.41E-07,1.06E-06,0,1215.21289
18/5/1994,4.50E-05,886.778748,288.891418,2.44E-06,1.50E-05,0,1211.41162
19/5/1994,4.70E-05,884.042358,288.546478,2.60E-06,1.34E-05,0,1208.51782
20/5/1994,4.23E-05,881.589294,288.755157,3.78E-06,2.38E-05,0,1206.0697
21/5/1994,4.62E-05,879.45575,289.143036,1.74E-06,7.50E-06,0,1203.677
22/5/1994,5.76E-05,877.267639,290.587738,2.10E-06,6.54E-06,0,1199.87659
23/5/1994,8.20E-05,874.781494,294.434296,6.28E-07,4.59E-06,0,1194.71851
24/5/1994,7.75E-05,871.751648,295.270081,1.62E-06,9.70E-06,0,1187.98059
25/5/1994,5.86E-05,868.567017,294.144043,3.65E-06,3.63E-05,0,1183.3822
26/5/1994,4.90E-05,865.886597,293.769226,6.27E-06,0.00010495,0,1184.42175
27/5/1994,4.73E-05,864.397705,291.2388,3.96E-06,3.35E-05,0,1185.65344
28/5/1994,4.87E-05,863.009277,289.230133,7.62E-07,5.84E-06,0,1183.09863
29/5/1994,5.40E-05,861.4151,292.535034,4.65E-06,6.67E-05,0,1181.64575
30/5/1994,6.43E-05,859.92804,293.796783,4.55E-07,4.23E-07,0,1179.36548
31/5/1994,4.99E-05,857.983887,294.573181,2.37E-06,1.01E-05,0,1174.53101
1/6/1994,5.30E-05,856.00061,298.877319,1.80E-06,1.93E-05,0,1171.52454
2/6/1994,5.25E-05,854.183899,298.390808,5.04E-06,4.25E-05,0,1169.14697
3/6/1994,4.99E-05,852.424927,297.19516,2.26E-06,9.17E-06,0,1166.771
4/6/1994,5.21E-05,850.464539,295.49115,1.44E-06,5.21E-06,0,1163.01855
5/6/1994,4.82E-05,848.346924,296.908722,1.78E-06,1.93E-05,0,1159.50488
6/6/1994,4.56E-05,846.551331,297.828979,3.91E-06,8.16E-05,0,1159.4104
7/6/1994,3.94E-05,845.712524,296.914398,1.61E-06,1.01E-05,0,1158.97644
8/6/1994,3.81E-05,844.746582,296.802429,4.60E-06,0.000136282,0,1161.44189
9/6/1994,4.08E-05,844.637512,294.932709,3.04E-06,3.47E-05,0,1164.64087
10/6/1994,5.24E-05,844.688721,296.097931,1.96E-06,1.25E-05,0,1162.60095
11/6/1994,4.69E-05,844.332581,297.717316,4.39E-06,7.39E-05,0,1161.27686
12/6/1994,4.37E-05,844.377441,297.202972,3.85E-06,2.24E-05,0,1160.74988
13/6/1994,3.86E-05,844.223083,297.810364,6.83E-06,0.000122658,0,1162.67041
14/6/1994,5.22E-05,844.72229,297.383331,3.01E-06,1.51E-05,0,1164.2583
15/6/1994,4.42E-05,844.576233,298.261017,5.71E-06,8.63E-05,0,1164.0061
16/6/1994,5.50E-05,844.4729,298.014893,3.08E-06,1.62E-05,0,1163.81677
17/6/1994,5.22E-05,843.847046,298.424164,4.93E-06,4.15E-05,0,1161.61499
18/6/1994,5.20E-05,843.055481,298.476257,3.84E-06,4.16E-05,0,1160.29968
19/6/1994,5.21E-05,842.365234,297.477173,3.38E-06,2.27E-05,0,1157.96777
20/6/1994,5.00E-05,841.5271,299.358215,6.90E-06,6.07E-05,0,1156.97241
21/6/1994,5.76E-05,840.661499,297.720917,1.88E-06,4.80E-06,0,1154.68054
22/6/1994,5.46E-05,839.30542,298.525574,4.32E-06,3.35E-05,0,1151.26489
23/6/1994,4.51E-05,838.218323,299.379913,7.47E-06,0.000132213,0,1153.28076
24/6/1994,4.82E-05,838.562256,298.65274,6.16E-06,4.23E-05,0,1156.10107
25/6/1994,5.32E-05,838.665955,298.34079,4.55E-06,3.31E-05,0,1154.56531
26/6/1994,5.09E-05,838.202881,297.355133,3.84E-06,2.77E-05,0,1152.41528
27/6/1994,4.75E-05,837.678894,298.015198,5.36E-06,0.000193921,0,1156.86377
28/6/1994,4.89E-05,838.533569,297.107788,2.57E-06,1.33E-05,0,1160.59424
29/6/1994,4.39E-05,839.213501,298.126404,5.80E-06,8.75E-05,0,1160.23315
30/6/1994,5.28E-05,840.080078,299.236359,5.22E-06,4.03E-05,0,1161.19055
1/7/1994,4.76E-05,840.335571,297.967743,5.96E-06,4.53E-05,0,1160.14648
2/7/1994,3.97E-05,840.435791,298.637115,6.74E-06,8.65E-05,0,1161.04773
3/7/1994,3.89E-05,841.379578,298.649292,7.83E-06,0.000101838,0,1165.40149
4/7/1994,3.77E-05,843.398743,298.199585,8.56E-06,0.000108419,0,1170.39172
5/7/1994,4.70E-05,845.501465,298.577057,5.95E-06,4.72E-05,0,1172.90833
6/7/1994,4.85E-05,846.641541,298.915588,5.04E-06,3.51E-05,0,1171.85022
7/7/1994,5.48E-05,846.902466,298.670563,1.97E-06,6.41E-06,0,1169.2915
8/7/1994,5.22E-05,846.341797,298.889435,1.54E-06,4.34E-06,0,1165.02661
9/7/1994,5.36E-05,845.410095,299.345612,3.17E-06,3.53E-05,0,1161.97729
10/7/1994,6.15E-05,844.481506,300.5513,1.58E-06,1.48E-05,0,1158.8075
11/7/1994,4.26E-05,843.172668,298.67218,6.38E-06,8.95E-05,0,1158.00867
12/7/1994,4.69E-05,842.414978,299.790283,5.80E-06,5.29E-05,0,1159.63733
13/7/1994,3.78E-05,841.977844,298.839386,8.16E-06,7.68E-05,0,1161.24316
14/7/1994,5.50E-05,842.028503,298.874817,1.95E-06,1.46E-05,0,1160.80811
15/7/1994,4.06E-05,841.774536,299.308929,9.13E-06,0.000105641,0,1161.07495
16/7/1994,4.17E-05,842.158936,299.115997,8.39E-06,8.45E-05,0,1164.66528
17/7/1994,4.41E-05,843.055603,299.722168,6.22E-06,5.48E-05,0,1166.35815
18/7/1994,4.35E-05,843.787842,298.99353,5.79E-06,5.56E-05,0,1167.04077
19/7/1994,4.96E-05,844.362488,299.132629,3.99E-06,3.00E-05,0,1166.70764
20/7/1994,4.08E-05,844.491455,298.975647,6.02E-06,4.66E-05,0,1165.55481
21/7/1994,4.74E-05,844.338806,298.726624,2.58E-06,1.03E-05,0,1164.1958
22/7/1994,3.89E-05,844.040771,299.470093,7.75E-06,0.00011351,0,1165.23364
23/7/1994,4.09E-05,845.07959,298.848541,6.21E-06,0.000128071,0,1170.74329
24/7/1994,4.77E-05,847.199158,298.842438,3.17E-06,2.25E-05,0,1172.80164
25/7/1994,4.01E-05,847.909729,299.128723,5.75E-06,5.76E-05,0,1171.87878
26/7/1994,3.98E-05,848.132202,298.684601,3.01E-06,1.57E-05,0,1171.41968
27/7/1994,3.88E-05,848.225464,298.968384,6.78E-06,0.00010953,0,1172.71619
28/7/1994,4.01E-05,849.105774,298.355927,7.35E-06,8.89E-05,0,1176.65649
29/7/1994,4.85E-05,850.107422,298.040283,4.21E-06,3.27E-05,0,1177.48096
30/7/1994,4.62E-05,850.49353,298.166992,5.53E-06,5.05E-05,0,1176.64941
31/7/1994,4.84E-05,850.516846,298.356995,3.91E-06,4.22E-05,0,1176.33594
1/8/1994,4.96E-05,850.362732,296.909088,3.27E-06,3.33E-05,0,1174.84119
2/8/1994,5.52E-05,850.031128,296.356873,2.04E-06,2.15E-05,0,1172.78943
3/8/1994,4.33E-05,849.298645,298.21225,3.32E-06,2.25E-05,0,1170.00122
4/8/1994,4.28E-05,848.457214,298.474335,5.98E-06,6.64E-05,0,1170.00879
5/8/1994,3.90E-05,848.056458,297.708008,6.48E-06,6.50E-05,0,1171.61011
6/8/1994,4.16E-05,848.022339,296.329254,3.64E-06,1.55E-05,0,1171.28857
7/8/1994,4.49E-05,847.638489,295.855896,1.95E-06,5.54E-06,0,1168.44629
8/8/1994,3.91E-05,846.827209,296.797028,3.99E-06,2.14E-05,0,1165.89514
9/8/1994,5.18E-05,845.820251,296.772247,1.79E-06,9.50E-06,0,1163.27979
10/8/1994,4.76E-05,844.571716,297.53421,1.92E-07,1.94E-07,0,1159.2793
11/8/1994,4.25E-05,843.029663,297.434418,3.78E-06,3.02E-05,0,1156.5105
12/8/1994,4.52E-05,841.604736,296.359802,3.68E-06,4.02E-05,0,1155.57959
13/8/1994,4.04E-05,840.326355,298.519012,1.73E-06,8.06E-06,0,1153.46411
14/8/1994,3.85E-05,838.947571,297.703522,5.22E-06,4.01E-05,0,1151.8949
15/8/1994,3.82E-05,838.023865,297.136139,7.48E-06,9.47E-05,0,1153.89917
16/8/1994,4.06E-05,837.807983,296.299194,4.99E-06,5.32E-05,0,1156.13843
17/8/1994,3.07E-05,838.620728,297.003448,7.73E-06,0.000247306,0,1164.31726
18/8/1994,4.71E-05,842.107361,297.273132,4.10E-06,4.50E-05,0,1171.92285
19/8/1994,3.53E-05,845.086731,296.593292,7.77E-06,0.00012182,0,1174.76147
20/8/1994,3.77E-05,847.661072,296.671204,4.19E-06,3.70E-05,0,1177.58142
21/8/1994,3.57E-05,849.593567,297.706146,7.86E-06,0.000163054,0,1181.21655
22/8/1994,3.45E-05,851.991577,295.301208,4.74E-06,3.51E-05,0,1184.88782
23/8/1994,3.64E-05,853.64209,295.20575,3.34E-06,6.39E-05,0,1185.48059
24/8/1994,4.17E-05,854.934631,297.395294,3.91E-06,1.99E-05,0,1185.33838
25/8/1994,3.78E-05,855.312622,296.500366,5.28E-06,6.26E-05,0,1184.92029
26/8/1994,4.38E-05,855.499329,295.478821,1.19E-06,5.96E-06,0,1184.16138
27/8/1994,4.01E-05,855.181396,296.168335,2.83E-06,2.38E-05,0,1181.66199
28/8/1994,4.20E-05,854.572449,296.449127,2.70E-06,9.83E-06,0,1179.36609
29/8/1994,3.96E-05,853.793274,296.878632,4.12E-06,4.69E-05,0,1177.57068
30/8/1994,3.66E-05,853.248535,296.39682,5.98E-06,4.67E-05,0,1177.2019
31/8/1994,4.29E-05,852.697449,297.202515,2.77E-06,2.58E-05,0,1176.27271
1/9/1994,4.35E-05,852.150818,296.412598,4.99E-06,9.85E-05,0,1176.68628
2/9/1994,4.98E-05,851.997437,294.013153,1.48E-06,6.51E-06,0,1176.26111
3/9/1994,4.93E-05,851.057678,294.017731,3.99E-07,1.10E-06,0,1172.21692
4/9/1994,4.35E-05,849.55896,293.655457,8.04E-07,2.35E-06,0,1168.23523
5/9/1994,4.10E-05,847.912231,292.209991,4.05E-06,4.63E-05,0,1166.4856
6/9/1994,4.89E-05,846.486938,296.71817,2.59E-06,1.87E-05,0,1165.26245
7/9/1994,4.15E-05,845.035156,294.871338,2.05E-07,5.87E-07,0,1161.92712
8/9/1994,4.34E-05,843.38208,294.245575,1.23E-07,5.43E-07,0,1158.32361
9/9/1994,4.11E-05,841.624939,292.962952,3.02E-06,3.42E-05,0,1155.82739
10/9/1994,4.22E-05,840.161987,295.181702,2.37E-06,1.74E-05,0,1154.25989
11/9/1994,4.75E-05,838.669312,293.975677,1.16E-06,3.55E-06,0,1151.08313
12/9/1994,3.81E-05,836.91925,292.751587,8.08E-07,1.55E-06,0,1147.41309
13/9/1994,4.67E-05,835.124268,294.631744,5.61E-06,4.39E-05,0,1145.62573
14/9/1994,4.31E-05,833.542969,296.49588,4.09E-06,4.75E-05,0,1145.51196
15/9/1994,3.62E-05,832.439697,295.8479,6.12E-06,6.86E-05,0,1146.47668
16/9/1994,3.91E-05,832.091492,295.969574,5.25E-06,0.000111746,0,1150.30652
17/9/1994,3.40E-05,832.905823,295.996552,6.11E-06,0.000121618,0,1155.56995
18/9/1994,3.93E-05,834.670044,291.530884,2.87E-06,9.97E-06,0,1157.5415
19/9/1994,4.65E-05,835.363281,292.655212,1.82E-06,6.70E-06,0,1154.54077
20/9/1994,4.22E-05,835.073364,291.359192,1.80E-06,1.21E-05,0,1151.35999
21/9/1994,3.61E-05,834.372742,292.114319,4.97E-06,3.71E-05,0,1149.62366
22/9/1994,3.19E-05,833.825134,292.074463,5.01E-06,0.000172301,0,1154.94348
23/9/1994,3.32E-05,834.575867,292.153198,5.31E-07,7.11E-07,0,1159.37012
24/9/1994,3.58E-05,835.18158,291.800934,2.28E-06,3.37E-05,0,1157.49121
25/9/1994,3.87E-05,835.475647,292.159546,2.49E-06,2.06E-05,0,1155.99683
26/9/1994,3.60E-05,835.21875,291.125061,5.74E-07,9.70E-07,0,1153.44678
27/9/1994,2.88E-05,834.432678,292.055267,1.18E-06,5.36E-06,0,1150.79944
28/9/1994,3.02E-05,833.458313,291.736969,2.60E-07,2.41E-07,0,1148.5448
29/9/1994,3.89E-05,832.392029,293.348022,4.26E-06,4.13E-05,0,1147.45312
30/9/1994,3.84E-05,831.401245,290.032593,1.77E-06,1.16E-05,0,1145.95911
1/10/1994,4.64E-05,830.283875,292.974945,1.67E-06,9.42E-06,0,1143.14502
2/10/1994,3.94E-05,828.99231,291.580414,4.21E-06,1.35E-05,0,1140.16809
3/10/1994,3.72E-05,827.728027,290.68512,3.01E-06,3.25E-05,0,1138.72205
4/10/1994,3.07E-05,826.630981,286.872528,1.06E-06,1.50E-06,0,1137.05396
5/10/1994,3.67E-05,825.631165,289.624603,4.83E-06,6.94E-05,0,1136.91003
6/10/1994,3.51E-05,825.09259,288.970245,1.72E-06,1.24E-05,0,1136.7135
7/10/1994,3.15E-05,824.470581,289.753021,2.98E-06,5.41E-05,0,1136.26746
8/10/1994,2.94E-05,823.953003,290.059753,9.02E-07,7.25E-06,0,1136.1167
9/10/1994,3.38E-05,823.248169,289.738098,9.79E-07,5.54E-06,0,1133.7594
10/10/1994,2.92E-05,822.281799,287.737579,4.35E-07,6.62E-07,0,1131.21387
11/10/1994,3.40E-05,821.065552,285.978271,7.11E-07,1.45E-06,0,1128.55017
12/10/1994,2.79E-05,819.728271,286.711548,1.69E-06,2.28E-05,1.90E-12,1126.81152
13/10/1994,3.31E-05,818.790405,288.653442,4.92E-06,7.15E-05,0,1127.4054
14/10/1994,3.07E-05,818.610962,288.059967,4.80E-06,7.72E-05,0,1130.15063
15/10/1994,2.73E-05,818.680969,288.965912,4.09E-06,3.45E-05,0,1132.08582
16/10/1994,2.52E-05,818.695801,287.686005,2.01E-06,9.22E-06,0,1131.65576
17/10/1994,3.31E-05,818.42627,287.442444,1.68E-06,7.59E-06,0,1129.87024
18/10/1994,3.83E-05,817.992065,288.312286,3.59E-06,0.000109643,0,1131.42688
19/10/1994,2.82E-05,818.421204,287.97934,5.40E-06,8.64E-05,0,1135.71606
20/10/1994,3.41E-05,820.553162,290.642731,7.37E-06,0.000332773,0,1148.80322
21/10/1994,2.93E-05,825.536621,288.43866,5.91E-06,5.21E-05,0,1160.02783
22/10/1994,3.27E-05,829.879639,288.642761,3.54E-06,2.38E-05,0,1160.48608
23/10/1994,2.98E-05,832.70874,289.963104,5.16E-06,6.46E-05,0,1161.1814
24/10/1994,2.25E-05,834.870544,288.475952,1.16E-06,2.08E-06,0,1161.55615
25/10/1994,3.15E-05,836.004028,288.257904,1.16E-06,2.24E-06,0,1159.49426
26/10/1994,2.59E-05,836.285889,286.285706,1.90E-06,2.05E-05,0,1157.60901
27/10/1994,2.39E-05,836.332092,282.619293,1.15E-06,3.22E-06,0,1156.38293
28/10/1994,2.84E-05,835.983276,281.657654,1.05E-07,2.06E-09,0,1154.29736
29/10/1994,2.66E-05,835.339966,285.729126,4.43E-07,5.80E-07,0,1151.94165
30/10/1994,2.86E-05,834.555298,286.322296,2.44E-06,2.08E-05,0,1150.31433
31/10/1994,2.44E-05,833.770996,286.232666,2.58E-06,1.39E-05,0,1149.26001
1/11/1994,1.82E-05,833.366943,286.595886,3.56E-06,8.63E-05,2.08E-06,1151.14478
2/11/1994,2.78E-05,833.951477,283.247986,2.40E-06,2.50E-05,0,1153.44861
3/11/1994,3.33E-05,834.099854,286.165741,1.22E-06,1.04E-05,0,1152.35034
4/11/1994,2.85E-05,833.659668,287.699707,1.41E-06,4.75E-06,0,1150.11292
5/11/1994,2.78E-05,832.912476,291.833588,2.87E-07,1.16E-06,0,1148.00366
6/11/1994,2.67E-05,831.979309,287.532593,2.52E-06,1.75E-05,0,1146.07092
7/11/1994,2.88E-05,831.131653,286.255768,2.22E-06,1.54E-05,0,1145.10449
8/11/1994,2.86E-05,830.279175,286.964508,2.13E-06,7.55E-06,0,1143.52148
9/11/1994,2.49E-05,829.43512,289.615417,3.07E-06,4.76E-05,0,1143.18262
10/11/1994,2.98E-05,828.786926,289.274963,4.57E-06,3.26E-05,0,1143.9397
11/11/1994,3.04E-05,828.336121,283.926422,2.33E-06,8.00E-06,0,1142.84656
12/11/1994,2.63E-05,827.778198,282.662994,3.71E-06,4.58E-05,4.34E-09,1142.66467
13/11/1994,2.76E-05,827.537537,285.009796,3.00E-06,5.22E-05,1.09E-09,1144.36731
14/11/1994,2.70E-05,827.608276,285.133728,3.38E-07,1.81E-07,0,1144.07971
15/11/1994,2.51E-05,827.335266,285.62674,4.78E-07,1.29E-06,0,1141.89832
16/11/1994,2.62E-05,826.811768,286.893494,3.30E-06,2.98E-05,0,1140.84094
17/11/1994,2.00E-05,826.414795,285.331665,1.51E-06,1.89E-05,0,1140.69067
18/11/1994,2.37E-05,826.102417,287.591034,3.46E-06,3.24E-05,0,1140.9679
19/11/1994,2.65E-05,825.830383,283.589966,4.87E-07,7.47E-07,0,1140.17285
20/11/1994,3.50E-05,825.300903,287.130707,3.56E-06,3.45E-05,0,1139.28601
21/11/1994,2.83E-05,825.295959,290.071716,6.43E-06,0.000215072,0,1145.87317
22/11/1994,2.20E-05,827.735962,285.115509,2.91E-06,1.68E-05,0,1152.45813
23/11/1994,2.09E-05,829.617371,280.408539,1.74E-06,8.76E-06,0,1151.72131
24/11/1994,2.06E-05,830.515259,279.017212,1.05E-06,5.93E-06,2.18E-08,1150.40259
25/11/1994,2.37E-05,830.881042,282.619019,2.17E-06,3.65E-05,0,1150.31006
26/11/1994,1.89E-05,831.250549,282.41687,1.26E-06,1.35E-05,2.05E-06,1150.31787
27/11/1994,1.60E-05,831.765381,281.670319,3.07E-06,6.72E-05,8.36E-07,1151.81323
28/11/1994,1.76E-05,832.896484,288.654053,3.46E-06,4.15E-05,0,1154.4248
29/11/1994,1.49E-05,833.806946,283.135101,1.30E-06,3.94E-06,3.71E-10,1154.59949
30/11/1994,1.41E-05,834.138672,285.524841,1.33E-06,3.00E-06,4.11E-08,1153.68909
1/12/1994,1.17E-05,834.076477,279.121735,1.44E-07,1.72E-08,0,1152.65955
2/12/1994,1.12E-05,833.815186,280.094513,2.93E-07,5.27E-07,0,1151.67651
3/12/1994,9.82E-06,833.451294,283.490631,3.02E-07,7.56E-07,0,1150.75171
4/12/1994,8.46E-06,833.676086,289.124664,3.22E-06,0.000163221,0,1156.05566
5/12/1994,8.87E-06,835.952576,289.059601,2.85E-06,4.33E-05,0,1162.60754
6/12/1994,7.10E-06,838.05249,289.244843,1.04E-06,6.05E-06,0,1163.89758
7/12/1994,1.24E-05,839.152344,289.666443,1.98E-07,2.86E-08,0,1163.32361
8/12/1994,1.36E-05,839.461792,282.670013,2.46E-07,9.83E-07,0,1162.02612
9/12/1994,1.04E-05,839.428955,281.607697,3.28E-07,1.54E-06,0,1161.16382
10/12/1994,7.93E-06,839.411316,286.259247,1.38E-06,4.96E-05,0,1161.86719
11/12/1994,1.54E-05,839.876282,281.349915,2.66E-06,1.31E-05,1.15E-05,1163.60938
12/12/1994,1.04E-05,840.167969,275.987091,4.58E-07,3.54E-07,0,1163.66089
13/12/1994,7.31E-06,840.222595,278.470215,7.15E-07,6.49E-06,5.19E-08,1163.15112
14/12/1994,1.17E-05,840.478882,281.674194,4.42E-06,9.10E-05,2.22E-09,1166.00696
15/12/1994,9.83E-06,841.653748,281.790253,4.84E-07,2.47E-07,0,1168.65247
16/12/1994,9.02E-06,842.524658,283.824799,8.35E-07,3.08E-06,1.22E-07,1168.00037
17/12/1994,7.92E-06,843.024597,281.910248,2.17E-06,3.22E-05,3.31E-09,1168.28638
18/12/1994,1.15E-05,843.706909,280.720459,2.91E-06,2.53E-05,8.39E-10,1169.62317
19/12/1994,1.05E-05,844.305054,278.963898,2.36E-06,1.58E-05,0,1170.37878
